timestamp,total_MB,available_MB,used_MB,free_MB,percent_used
2025-06-09 08:44:26.830360,65474.01,53622.2,11851.82,53622.2,18.1
2025-06-09 08:44:28.334937,65474.01,53621.0,11853.01,53621.0,18.1
2025-06-09 08:44:29.839497,65474.01,53620.71,11853.3,53620.71,18.1
2025-06-09 08:44:31.343863,65474.01,53623.16,11850.85,53623.16,18.1
2025-06-09 08:44:32.847864,65474.01,53622.54,11851.47,53622.54,18.1
2025-06-09 08:44:34.351765,65474.01,53623.73,11850.28,53623.73,18.1
2025-06-09 08:44:35.855993,65474.01,53625.3,11848.71,53625.3,18.1
2025-06-09 08:44:37.360078,65474.01,53593.16,11880.85,53593.16,18.1
2025-06-09 08:44:38.864645,65474.01,53567.7,11906.31,53567.7,18.2
2025-06-09 08:44:40.368295,65474.01,53570.62,11903.39,53570.62,18.2
2025-06-09 08:44:41.873748,65474.01,53571.86,11902.15,53571.86,18.2
2025-06-09 08:44:43.377598,65474.01,53556.47,11917.54,53556.47,18.2
2025-06-09 08:44:44.882511,65474.01,53592.87,11881.14,53592.87,18.1
2025-06-09 08:44:46.387072,65474.01,53586.27,11887.75,53586.27,18.2
2025-06-09 08:44:47.891329,65474.01,53580.79,11893.22,53580.79,18.2
2025-06-09 08:44:49.395814,65474.01,53586.97,11887.04,53586.97,18.2
2025-06-09 08:44:50.900615,65474.01,53588.16,11885.85,53588.16,18.2
2025-06-09 08:44:52.403813,65474.01,53593.89,11880.12,53593.89,18.1
2025-06-09 08:44:53.909141,65474.01,53589.8,11884.21,53589.8,18.2
2025-06-09 08:44:55.413456,65474.01,53603.19,11870.82,53603.19,18.1
2025-06-09 08:44:56.917866,65474.01,53608.42,11865.59,53608.42,18.1
2025-06-09 08:44:58.422911,65474.01,53608.38,11865.63,53608.38,18.1
2025-06-09 08:44:59.927276,65474.01,53608.68,11865.33,53608.68,18.1
2025-06-09 08:45:01.431627,65474.01,53612.36,11861.65,53612.36,18.1
2025-06-09 08:45:02.935722,65474.01,53608.86,11865.15,53608.86,18.1
